age,gender,region,monthly_income,monthly_expenses,transaction_count,loan_amount,num_loans,prev_defaults,default
18,Female,Kisumu,39129,17724.57442749062,51,25490,7,3,0
27,Female,Rural,13520,10845.205404416887,39,21798,0,0,1
63,Female,Nairobi,34894,21505.19533397051,57,37326,3,3,0
64,Male,Rural,92340,45208.72557745114,73,10998,5,1,0
60,Male,Mombasa,18429,9350.276810432644,58,25279,0,0,0
54,Female,Rural,13078,5810.04741918911,54,18997,2,0,0
61,Male,Rural,31398,27607.407481531347,52,23246,1,0,0
34,Female,Rural,94532,46746.890886295936,14,25580,1,0,0
59,Female,Mombasa,75412,53180.311135680684,68,32810,5,4,1
43,Male,Kisumu,22996,19441.095864109197,32,2824,8,1,1
40,Male,Rural,71617,62070.93088531789,33,10266,0,0,0
28,Female,Mombasa,83413,65665.9424870338,52,6674,2,2,1
45,Male,Kisumu,27187,13041.47157745796,64,3214,4,1,0
59,Male,Kisumu,49839,22377.845935876434,69,27538,1,1,0
47,Female,Nairobi,80133,57907.221183671536,46,39981,9,4,0
38,Female,Mombasa,42177,34432.86143927475,12,29915,4,2,1
61,Female,Kisumu,51553,36624.09235870399,44,42128,1,0,0
28,Male,Mombasa,60041,30213.989099750543,48,36063,5,1,0
35,Female,Rural,87862,67777.69138612474,14,4786,9,4,0
33,Male,Nairobi,24589,13981.550182391275,47,26524,1,1,1
41,Female,Kisumu,59261,37186.734949420825,28,17911,9,1,0
57,Male,Nairobi,94349,72601.18108336422,34,29453,9,2,0
30,Female,Mombasa,32723,13402.89757923446,43,34535,5,1,0
56,Female,Mombasa,57284,33175.72681711524,54,28499,2,1,0
56,Male,Nairobi,67457,55961.95749252046,49,41255,4,3,0
60,Female,Nairobi,8098,7218.104682105278,66,27208,7,3,1
38,Female,Rural,40421,17613.511873254516,52,5192,4,2,0
49,Male,Nairobi,15402,12344.443484837073,52,27936,3,0,0
57,Male,Kisumu,35482,29156.963939455745,70,22545,6,1,0
20,Male,Rural,57482,49384.45800480108,46,13218,7,1,0
52,Male,Kisumu,54431,27029.28477563303,44,32921,1,1,0
40,Male,Kisumu,66189,31844.704347938343,39,19776,6,4,0
54,Female,Rural,36510,23937.74543488327,52,13785,4,1,0
64,Female,Nairobi,9841,8375.29247328643,43,48152,9,3,1
20,Female,Kisumu,36976,25887.87807287464,46,10108,0,0,0
39,Female,Nairobi,37210,23355.199019202177,30,26021,4,3,1
19,Female,Kisumu,94882,62024.083206098774,54,38446,6,4,0
34,Male,Mombasa,72203,40181.88484275914,24,10204,2,1,0
43,Male,Rural,16217,9832.934240952713,51,3408,9,0,0
52,Male,Rural,6218,3710.1339756667917,54,45732,9,2,1
57,Female,Nairobi,12619,9738.729249498076,5,18878,0,0,1
24,Male,Kisumu,41212,26919.05481406142,15,33740,5,3,0
63,Male,Rural,72593,47184.62479770843,22,40485,8,0,0
55,Female,Rural,13831,7098.2739339836435,17,24705,4,4,1
53,Male,Nairobi,19662,9533.172206135214,15,49403,9,1,0
22,Male,Nairobi,62287,29221.183896233833,61,36329,5,3,0
53,Male,Mombasa,55955,29887.865125706023,67,19131,4,2,0
35,Male,Rural,90674,37101.793476177154,7,22605,7,3,1
29,Female,Nairobi,92211,60752.233838122396,67,23801,5,4,0
58,Male,Mombasa,45134,37041.84471178408,8,2641,2,1,1
61,Male,Rural,60746,31030.49388687913,78,23309,0,0,0
34,Male,Kisumu,73879,53194.0025305169,57,11416,6,0,0
29,Female,Kisumu,98302,85890.25354777934,70,13530,7,4,0
37,Male,Mombasa,59182,29011.721319209835,38,25546,7,2,0
24,Male,Rural,31014,20382.460792647085,18,3780,3,0,0
54,Female,Nairobi,95504,71419.83725852513,54,33848,3,0,0
44,Female,Kisumu,12111,7885.058151588229,21,29640,8,3,1
62,Male,Nairobi,57703,23512.85301149166,49,36333,3,1,0
18,Female,Mombasa,71555,51710.853035848624,67,34419,0,0,0
31,Female,Mombasa,82000,41000.36576562265,8,39489,8,3,0
42,Female,Mombasa,8273,4570.05957282459,11,5212,3,1,1
60,Female,Nairobi,6080,2775.8414997652285,18,19105,7,2,1
59,Male,Nairobi,83038,64972.50848390293,29,18473,3,1,0
53,Male,Rural,91623,69704.66569243035,20,20414,2,0,0
35,Male,Rural,47425,31694.679520727896,20,29584,1,1,0
32,Female,Rural,15857,13608.65332681479,17,20240,6,0,1
39,Male,Kisumu,51111,45909.19088308533,62,18557,3,1,1
29,Male,Kisumu,47816,38616.35407483956,59,3778,8,1,1
45,Male,Kisumu,75726,64517.79508288131,30,46788,6,4,0
31,Female,Kisumu,24585,16724.429989583157,74,32692,4,0,0
50,Male,Kisumu,24455,21193.637332365037,41,42484,7,4,0
30,Male,Nairobi,70642,38360.72708465762,22,31605,5,1,0
30,Male,Mombasa,10400,6335.548466560807,79,32496,7,1,1
47,Female,Nairobi,44015,30056.7775496725,73,18167,2,0,0
43,Male,Kisumu,26534,21278.738430790607,67,2303,7,1,1
44,Female,Rural,23715,18358.692396166258,56,29407,9,4,1
26,Male,Mombasa,92579,76942.85316564706,40,9176,2,0,1
49,Female,Nairobi,5997,5287.807609550533,61,15117,3,3,1
40,Male,Kisumu,77976,36166.172785037525,76,45986,8,1,0
51,Female,Kisumu,66517,30681.602902069935,21,29387,1,1,0
49,Male,Nairobi,35924,29994.850384537946,44,41776,8,1,0
44,Male,Nairobi,85399,53161.67528573082,5,40440,3,3,1
50,Male,Mombasa,66600,59326.581691161,27,47518,9,0,0
62,Female,Nairobi,13271,11111.17988522516,49,35357,0,0,1
29,Male,Mombasa,23268,10234.878377134353,28,31811,7,3,0
32,Female,Mombasa,46271,26163.63821733978,58,18417,1,1,0
64,Male,Rural,28645,21092.940700714997,51,47907,9,3,1
37,Male,Mombasa,84434,65090.44396546764,65,3942,4,0,0
36,Female,Rural,58740,46600.40828845766,31,12057,1,1,0
55,Female,Mombasa,24995,17064.79093501117,70,33036,4,1,0
28,Female,Rural,82513,73274.83157459598,6,5688,4,3,1
51,Female,Kisumu,25641,20899.68734387621,35,47950,6,2,1
21,Female,Rural,14638,8138.737559407748,43,39010,5,2,1
49,Male,Mombasa,90550,37732.99971027157,50,27702,8,2,0
47,Female,Nairobi,50097,32189.12563037916,74,48971,0,0,0
34,Male,Mombasa,60309,51187.53016827486,54,45832,4,4,0
57,Female,Rural,83118,48775.33877465753,40,46913,4,2,0
36,Male,Nairobi,43046,24042.766887450925,48,48639,8,2,1
39,Female,Mombasa,50520,43644.48215722081,63,23770,7,4,1
38,Female,Mombasa,84453,59290.60451444625,12,30390,7,3,0
25,Female,Nairobi,39678,30474.333661503435,20,10076,6,3,0
44,Male,Rural,33670,24785.061911893186,31,43791,1,0,0
50,Female,Rural,50650,42891.65203821643,34,18108,7,4,1
34,Male,Rural,30920,15844.904616592097,76,27130,7,4,1
52,Male,Mombasa,45667,32942.941843059896,55,21076,6,4,0
37,Male,Nairobi,10271,4811.546620629727,58,23409,2,0,0
22,Male,Nairobi,47840,36544.11584906962,59,20228,1,1,0
44,Female,Nairobi,11862,7430.167776132118,20,49829,3,0,0
37,Male,Rural,32201,27368.552166412966,23,13692,4,1,0
23,Male,Rural,48021,27300.00552140325,59,23219,1,0,0
24,Female,Mombasa,77322,40951.28287432323,6,40121,8,3,0
32,Female,Nairobi,66710,52264.91433837621,58,30365,5,0,0
35,Female,Rural,68763,53542.15771116572,44,17398,3,3,0
61,Female,Rural,12450,10133.752586877925,67,33817,0,0,1
53,Male,Nairobi,89816,59828.49470712309,27,17457,7,4,0
40,Female,Rural,82112,41519.31850247137,24,38181,3,2,0
58,Female,Nairobi,84522,47316.1816020966,37,11808,2,1,0
40,Female,Mombasa,44950,29040.321868004743,70,10998,0,0,0
35,Female,Nairobi,62797,53877.55733603957,25,44407,1,0,0
33,Female,Nairobi,52910,38188.43166269918,17,38023,1,1,0
55,Female,Nairobi,44963,27760.190681446387,68,11399,8,3,0
58,Female,Rural,27787,19801.253204393404,50,41351,7,1,0
30,Male,Rural,20797,17833.76465546407,73,40059,3,1,1
49,Male,Rural,91971,77632.25908203464,29,19715,3,0,0
35,Female,Rural,15534,8079.444401394201,42,22531,7,3,0
38,Female,Mombasa,95875,55906.68662059267,39,11616,8,0,0
52,Male,Nairobi,18107,14580.386678139559,16,17954,5,2,1
32,Male,Rural,84232,52454.538100738195,12,25765,8,1,0
26,Female,Mombasa,86352,55076.19564337339,55,36318,1,0,0
28,Female,Kisumu,88749,67786.19081247633,43,41369,0,0,0
24,Male,Mombasa,17661,12716.350901290863,72,9970,2,2,1
53,Female,Kisumu,24416,11429.540418070219,22,48996,0,0,0
53,Male,Mombasa,75385,63649.16381496318,52,24058,3,0,1
38,Female,Mombasa,69666,34883.90828296316,54,33335,3,2,0
59,Female,Kisumu,29687,14244.266914237405,45,4631,6,4,0
38,Female,Rural,39227,34833.244912203816,42,23806,7,1,1
47,Female,Mombasa,59348,52715.565270229046,33,15093,4,3,1
50,Male,Rural,59862,44266.315494144736,7,30004,7,4,0
62,Female,Kisumu,65167,26668.17472988833,33,20433,8,0,0
62,Male,Nairobi,20467,12071.75248241424,41,31255,2,1,0
62,Female,Mombasa,64819,50983.06494473979,22,33351,0,0,0
42,Female,Rural,29346,17093.41681465587,33,40878,3,2,0
23,Male,Kisumu,66336,58607.35907795395,78,14196,8,1,0
38,Male,Nairobi,59240,51128.34479724801,48,30475,8,1,0
47,Male,Mombasa,11858,6006.436006982967,17,45846,0,0,1
62,Female,Kisumu,59592,51434.09876444277,24,49458,4,0,0
43,Male,Mombasa,5395,3375.480816103178,46,47906,4,1,1
22,Female,Mombasa,26352,22692.113940995103,30,41386,3,0,0
59,Female,Nairobi,90504,72421.79234956394,62,26398,6,0,1
43,Male,Nairobi,54107,39693.2547881397,37,36119,4,3,0
47,Female,Mombasa,99925,47149.19192781438,15,28014,5,2,1
30,Male,Kisumu,71558,52852.40690228394,70,10756,2,2,0
53,Male,Mombasa,9123,4353.32121338015,11,20702,7,2,1
47,Male,Mombasa,94541,41486.09803170044,65,34333,8,1,0
61,Male,Nairobi,50406,43053.2403535261,16,3617,8,0,0
38,Female,Kisumu,77240,45933.39256092969,44,30522,7,1,0
25,Female,Mombasa,65523,28841.156254116268,37,4613,4,0,0
31,Female,Rural,29496,23398.423713511176,64,6454,9,1,0
18,Female,Kisumu,18727,10306.302084726445,25,33889,9,4,0
41,Female,Nairobi,26330,12722.844052953524,29,49153,5,3,0
37,Female,Nairobi,41182,34156.63731706997,42,8457,8,0,0
53,Male,Rural,83655,74246.69535999784,20,42279,9,1,1
21,Male,Nairobi,79944,59527.491021899914,44,46440,8,2,0
22,Male,Kisumu,88045,63954.11635745898,44,46837,5,3,1
24,Male,Mombasa,23909,16729.466713484002,23,30390,2,0,0
50,Male,Kisumu,74001,59886.884727793564,42,13663,4,3,1
50,Male,Rural,5005,3261.3289343287597,19,24123,2,2,0
64,Female,Mombasa,21482,10508.97562396489,33,26451,9,2,1
29,Male,Rural,18057,14342.51046628183,14,29503,5,0,0
60,Female,Mombasa,51612,21141.538761084557,64,10159,6,4,1
56,Male,Kisumu,76540,55353.79446220016,76,13755,3,1,0
27,Female,Mombasa,8890,5802.2008881779875,28,11191,7,0,1
55,Female,Nairobi,52800,25313.711067320433,63,25792,1,0,0
48,Male,Kisumu,74329,39738.9006840909,47,45473,7,0,0
64,Female,Nairobi,18286,14493.50982132696,69,4291,3,3,0
53,Female,Nairobi,83883,56782.09261651154,32,17513,6,3,0
44,Female,Mombasa,60685,29960.527005647753,42,21362,3,1,0
47,Male,Rural,49852,39406.63055715984,42,49836,3,2,1
60,Male,Rural,70283,57552.25711924808,49,26911,8,2,1
46,Male,Kisumu,8447,4591.5875846288245,43,6899,6,4,1
33,Male,Rural,47213,33602.39230305006,10,10545,7,2,0
24,Female,Mombasa,12066,8527.813725158838,50,37790,8,1,0
29,Female,Kisumu,35806,19407.934452613146,43,36136,9,1,0
51,Male,Mombasa,47477,24967.880199775016,33,13877,8,4,0
26,Female,Mombasa,46150,30114.208741239683,18,9240,7,2,0
64,Female,Kisumu,54895,31853.727262733108,75,43490,1,1,0
64,Female,Mombasa,38069,30568.039436184645,55,40197,9,0,0
45,Female,Rural,56986,36677.60172292293,23,2434,6,4,0
60,Male,Kisumu,29644,12590.509906461286,62,13143,9,3,0
59,Male,Kisumu,27540,15447.828166722182,46,24578,3,0,0
37,Female,Kisumu,57879,27137.388181755305,49,37989,7,2,0
21,Male,Nairobi,50810,21998.92343412684,27,33086,8,4,1
58,Female,Mombasa,22974,16536.249820116103,67,20615,6,0,1
43,Female,Kisumu,83000,46769.57136457368,77,6942,6,0,0
18,Female,Mombasa,10700,7598.49167148951,74,21355,9,3,0
57,Female,Mombasa,43533,39008.32083868932,72,23706,4,1,1
52,Male,Mombasa,21258,13237.980398694657,34,28324,5,4,1
55,Female,Nairobi,76310,45715.60191063209,33,42047,5,3,0
38,Male,Mombasa,28696,11523.944830351253,22,8584,6,4,0
55,Male,Mombasa,68115,48105.86138795892,77,37200,9,2,0
38,Male,Kisumu,56222,36392.213249633875,59,46542,3,2,1
40,Female,Kisumu,57442,41631.39088386876,31,33661,1,0,0
45,Male,Kisumu,30822,27297.46516078489,24,38025,5,4,1
58,Female,Kisumu,24336,16120.370218438171,67,20510,5,1,0
43,Male,Nairobi,96277,60647.34125792546,12,29107,4,2,0
45,Female,Kisumu,62389,51662.65108510559,74,40995,0,0,0
61,Male,Rural,80846,68492.04709617952,6,15200,3,0,1
54,Female,Kisumu,94001,45169.65262625944,42,23346,6,3,0
54,Male,Rural,53328,44255.00828330353,63,27301,3,3,0
19,Female,Rural,17857,11374.19258529558,49,43457,8,0,0
30,Female,Mombasa,43862,37795.54915370457,47,20300,5,4,0
64,Female,Nairobi,68038,35937.86186854882,13,36404,4,2,0
45,Male,Rural,23227,13903.76702856815,32,49475,1,0,1
52,Female,Nairobi,26699,10766.305216082075,12,23711,3,2,1
24,Female,Mombasa,39297,21679.56437557169,68,34267,1,1,0
63,Male,Nairobi,56630,43674.68593070685,20,40596,1,1,0
45,Female,Mombasa,65664,40841.20093744684,31,40174,8,3,0
64,Female,Nairobi,8392,5117.188348434082,5,38551,8,1,0
45,Male,Rural,92893,40601.63090633352,45,43618,8,1,0
22,Female,Mombasa,87938,76360.4314476279,78,23230,8,3,1
54,Female,Rural,40950,35515.07653532369,56,15006,9,1,0
43,Female,Kisumu,42869,27232.64111566104,14,20448,4,1,0
30,Male,Kisumu,84386,39627.15096176775,52,27801,7,0,0
39,Female,Kisumu,58270,36761.90656866457,77,49130,7,4,0
34,Male,Mombasa,90587,46323.85123026878,11,26667,2,2,0
37,Male,Kisumu,54451,26904.238601225094,11,11669,8,0,0
30,Male,Rural,32494,15321.906903779887,66,43735,0,0,1
62,Female,Kisumu,55833,30947.296629941,64,41925,9,1,0
19,Female,Nairobi,98709,79515.33306105877,60,45787,6,3,0
63,Female,Mombasa,63584,29661.89108027693,40,29825,2,0,0
34,Male,Kisumu,88654,38343.098329112814,66,39956,2,2,0
63,Female,Nairobi,92778,67829.34105228624,51,24502,8,1,0
42,Male,Rural,51489,26840.628800005932,18,33949,8,3,0
21,Female,Rural,72310,42148.46926810806,69,31289,3,1,0
27,Female,Rural,12802,10569.701489526187,65,10155,7,0,1
50,Female,Nairobi,24014,13977.982898989,9,30539,6,2,1
42,Female,Rural,8512,4298.26987560235,28,22106,3,2,1
34,Female,Mombasa,68140,40677.68109800822,12,37548,7,2,1
23,Female,Nairobi,85171,69494.7691391122,45,44132,8,1,1
27,Female,Rural,91479,43638.946965452604,34,18820,2,0,0
38,Female,Mombasa,65263,56600.54351642493,68,14204,0,0,0
36,Male,Kisumu,88323,63185.37918351346,69,2548,8,1,0
19,Male,Rural,12903,8209.289327921915,9,10990,2,1,0
23,Female,Mombasa,90180,69840.69640917645,48,4093,1,1,0
46,Female,Nairobi,78346,43777.61604733256,79,28008,5,1,0
63,Male,Rural,99266,75249.9631797819,26,20588,8,4,1
22,Female,Rural,99410,73149.16137359673,69,46153,5,3,0
63,Male,Nairobi,92812,41623.92632623533,57,25621,9,1,0
48,Female,Mombasa,59795,28880.819388034557,42,45201,3,0,0
28,Female,Rural,15745,9103.620683944147,39,16101,4,2,0
49,Male,Kisumu,79974,59992.7501727518,76,26767,3,1,0
51,Male,Nairobi,73099,31257.776648913954,72,27107,9,0,0
33,Male,Rural,94241,61550.25953612032,72,18442,8,4,0
36,Female,Kisumu,16390,7552.699589123373,7,8641,8,4,0
32,Male,Rural,22223,18385.171933311856,5,6959,9,0,1
22,Female,Rural,32215,22347.78975079038,54,31057,1,0,0
58,Female,Mombasa,21772,9846.092923592283,9,24218,4,0,1
49,Male,Nairobi,87979,71001.99615934325,68,3301,1,1,1
34,Female,Rural,91219,41420.08235702846,21,47531,8,1,0
35,Male,Mombasa,37735,25001.36949694879,54,4105,1,1,0
34,Female,Nairobi,8206,4434.864069396362,14,37396,4,2,1
36,Male,Nairobi,60916,40928.31688237041,74,17245,3,0,0
35,Male,Nairobi,25773,18043.710123108543,48,14818,7,3,0
50,Male,Rural,76745,58771.62584528119,65,6076,1,1,0
41,Female,Mombasa,89715,42744.13379018008,78,49615,1,0,0
24,Male,Nairobi,33562,22056.665259701433,45,8953,6,3,0
21,Male,Rural,76427,46306.43250732765,65,22298,6,2,0
30,Male,Mombasa,64021,51437.6515765832,29,40398,1,0,1
61,Male,Nairobi,8307,3764.6842418873703,75,36555,1,1,0
31,Female,Nairobi,27286,20693.671248929513,34,17389,1,0,0
61,Female,Rural,8055,6243.23025792978,53,41281,2,2,0
59,Female,Kisumu,84968,58503.758072767916,65,23971,6,2,1
25,Male,Mombasa,30727,18944.427708041345,11,19665,4,3,0
59,Male,Nairobi,75047,30129.97164494805,57,37181,8,2,0
40,Female,Mombasa,20729,17741.6741796172,6,40394,2,1,0
32,Female,Kisumu,43218,24851.89098694946,66,6507,8,3,0
45,Female,Nairobi,8992,7530.500226280517,5,27530,4,1,1
59,Female,Mombasa,57129,47215.86490903379,22,27842,4,3,0
19,Male,Nairobi,51666,43695.35868268476,36,14985,1,1,0
55,Male,Kisumu,42403,21087.42012056227,26,49018,2,0,0
41,Male,Mombasa,60715,46755.085219174616,56,36723,9,3,0
23,Male,Nairobi,69509,48384.87362572727,68,39707,9,3,1
48,Male,Mombasa,68130,46715.51362677984,29,13332,5,4,0
44,Male,Mombasa,97167,80124.83831624605,11,40623,7,2,1
32,Male,Kisumu,28634,24206.40463851246,61,24107,0,0,1
59,Male,Nairobi,67866,37828.020569587534,35,11034,9,2,0
40,Male,Nairobi,86981,64194.413686028885,29,47674,3,1,0
46,Male,Rural,76857,45931.822172969856,14,46692,6,3,0
46,Male,Rural,10631,6367.323631735952,51,47206,1,0,1
48,Female,Mombasa,77323,65990.26398737231,71,24580,1,1,0
18,Male,Kisumu,11734,7446.197206944928,74,9814,2,2,0
18,Female,Kisumu,61614,25128.418822389976,30,22373,5,3,0
37,Female,Nairobi,80499,63405.6714358082,63,33913,3,3,0
58,Male,Mombasa,95918,72563.3195535828,41,10512,5,0,0
35,Female,Mombasa,88420,59212.5841360153,9,11711,9,1,0
53,Female,Kisumu,92520,80360.32616486754,9,49137,7,0,0
48,Male,Mombasa,56782,25238.904438866386,26,8500,1,1,0
42,Female,Mombasa,62396,35401.7287050765,70,3300,3,3,0
36,Female,Rural,82761,34989.28822892427,18,39153,3,2,0
26,Male,Rural,61006,28408.153087560975,67,26555,2,0,0
32,Female,Rural,12925,7703.490868668209,7,29617,2,2,1
57,Female,Rural,67444,51987.8858171604,18,19197,2,2,0
41,Female,Rural,29583,11996.603848414801,55,21523,3,3,1
23,Female,Rural,81830,62768.70570372487,33,14699,9,1,0
50,Male,Rural,19255,13879.196537622975,14,40176,3,2,1
22,Female,Kisumu,76979,64531.69886184515,48,6920,4,3,0
38,Male,Rural,68179,39921.01127708499,64,27010,4,2,1
23,Female,Nairobi,14664,12480.355604954912,10,42512,5,1,0
28,Male,Nairobi,11402,9970.910265964902,10,10382,3,0,0
19,Female,Kisumu,20065,17055.0822252851,60,42799,9,1,0
23,Male,Rural,86046,39426.39986570389,34,4175,4,0,0
51,Female,Nairobi,92144,52833.530033501396,26,5358,6,0,0
38,Female,Mombasa,24727,17426.41658140354,48,7906,4,2,1
32,Male,Rural,36644,15530.00619954765,72,7104,3,3,0
40,Female,Kisumu,61078,51983.311426047316,71,45871,9,0,0
38,Female,Nairobi,85946,55255.56687590793,62,43230,0,0,0
41,Male,Rural,73617,50121.449420427256,46,37059,5,4,0
26,Female,Mombasa,79642,39798.71366020343,57,26550,5,1,0
25,Male,Kisumu,84239,43703.79130509825,52,38509,9,0,0
61,Female,Nairobi,54150,27257.665433416976,41,2903,0,0,0
45,Male,Rural,63565,43511.629805987264,79,36052,1,1,0
64,Male,Rural,59033,30317.846080655727,9,26064,5,1,0
63,Male,Kisumu,33702,20852.934567984656,60,23852,5,4,1
29,Female,Kisumu,55513,40555.87113322801,57,35471,6,4,1
44,Male,Rural,76792,47312.59079055406,25,40065,7,2,0
34,Female,Kisumu,18500,11113.352830655036,10,9222,9,4,0
25,Male,Kisumu,83437,44516.18183537575,36,45610,0,0,0
18,Male,Nairobi,95854,78344.7582438152,49,41618,2,2,1
54,Male,Nairobi,90982,57444.212471207735,10,42002,4,0,0
45,Male,Rural,5511,3377.8808195135025,42,33786,4,4,0
44,Male,Rural,72261,41423.65031096805,42,10496,8,4,1
34,Female,Mombasa,40575,16252.05291429257,34,9572,0,0,0
42,Male,Mombasa,24359,19842.78222000362,12,41492,2,0,1
36,Male,Rural,42355,24103.034780742917,34,21278,3,2,0
61,Male,Rural,26658,14979.808466918297,58,34806,9,3,0
24,Female,Mombasa,87678,41154.99598361362,49,28998,2,2,1
45,Female,Mombasa,19306,15112.238262120696,55,9443,5,4,0
57,Male,Nairobi,9383,4690.226347462763,43,31521,1,0,0
39,Male,Mombasa,35932,22908.314882043942,47,49953,6,4,0
58,Female,Rural,86032,40083.88395143597,45,34309,0,0,0
19,Female,Mombasa,92171,42232.766847371786,6,34615,1,0,0
31,Male,Nairobi,68123,37317.74959567244,53,2987,4,4,0
33,Female,Mombasa,55281,26052.726225338312,22,24640,3,2,0
44,Female,Mombasa,26584,20897.048790206492,35,27444,8,0,1
51,Female,Rural,67497,48450.06762765806,63,4818,0,0,0
31,Female,Kisumu,85589,35418.090471153126,39,49101,3,0,0
50,Male,Rural,99897,63090.85111877407,38,46858,1,0,0
44,Male,Kisumu,25239,15125.022403433944,26,35295,3,2,1
18,Male,Mombasa,48290,42164.62837138652,34,43992,4,4,1
54,Male,Nairobi,47800,42167.672660243035,55,45098,7,3,0
40,Female,Rural,33750,26696.82830430801,76,46345,6,1,0
35,Male,Nairobi,56843,44293.650022146336,26,2386,2,2,1
55,Male,Rural,43349,38610.45804771811,30,7767,1,1,0
55,Male,Nairobi,47889,38268.60708253419,30,21163,3,0,0
31,Female,Mombasa,50101,42159.37775851389,16,11843,1,1,1
19,Male,Nairobi,74377,41406.17291886071,14,39653,2,1,0
18,Male,Mombasa,93279,51924.86553691977,35,38126,1,0,0
29,Female,Rural,29009,21068.17609833095,26,19430,3,2,0
32,Female,Mombasa,67294,37779.33940457769,44,10486,7,1,0
58,Female,Mombasa,83533,35641.40078086676,19,40585,4,0,0
24,Male,Rural,6320,3787.7066192205734,66,29459,5,0,0
18,Female,Kisumu,31732,17537.982592911645,11,18746,2,1,0
29,Female,Mombasa,24796,13222.432285759258,14,36592,3,1,0
19,Female,Mombasa,26159,11774.314339906336,72,42186,3,0,0
54,Female,Nairobi,27205,13504.587881020512,45,19110,1,0,0
42,Male,Kisumu,45768,29927.333334189454,67,17329,3,1,0
54,Female,Kisumu,97890,44887.81344602582,9,23537,6,2,0
34,Male,Nairobi,95941,64961.34872348896,7,9532,6,0,0
20,Female,Kisumu,55254,45909.8258718605,33,31513,6,0,1
54,Female,Kisumu,28795,25713.36344970575,72,12431,3,3,0
31,Female,Nairobi,95027,81014.70455060831,43,49387,8,0,0
45,Male,Nairobi,64486,26830.037294894544,59,4693,9,3,0
20,Male,Kisumu,9942,6662.602680324333,46,2371,7,4,0
34,Female,Mombasa,10702,8473.608245053623,17,41419,0,0,0
32,Female,Rural,93078,63183.319343797266,79,36142,3,2,1
51,Male,Nairobi,74939,39330.99929743577,49,43756,9,4,0
46,Male,Nairobi,29726,26280.134824639576,25,2111,9,0,1
29,Male,Mombasa,92346,55342.94222669926,26,29967,4,0,0
60,Female,Kisumu,83478,47620.710003268665,58,25583,9,0,0
58,Male,Rural,33410,18963.903225467715,47,9169,1,1,0
46,Male,Mombasa,70267,34223.86724820891,71,35766,6,3,1
46,Male,Rural,21246,18439.369840832398,49,23007,1,1,0
18,Female,Mombasa,63065,49079.63240803531,47,22151,7,0,0
34,Female,Mombasa,35473,15673.407848055283,12,12156,1,0,0
49,Male,Mombasa,11834,9771.562766191204,8,28219,1,0,1
37,Female,Kisumu,79967,45544.1712158211,29,25331,6,1,0
